ID	STRING
HMR_5160	[8022.0][m01371][c] + [10696.0][m02040][c] + [134.0][m02335][c] + [134.0][m02340][c] + [138.0][m02341][c] + [176.0][m02342][c] + [48.0][m02351][c] + [110.0][m02376][c] + [186.0][m02377][c] + [62.0][m02380][c] + [104.0][m02401][c] + [166.0][m02404][c] + [154.0][m02405][c] + [48.0][m02408][c] + [98.0][m02412][c] + [114.0][m02415][c] + [278.0][m02416][c] + [182.0][m02419][c] + [60.0][m02420][c] + [98.0][m02421][c] + [122.0][m02423][c] + [262.0][m02006][c] => [8022.0][m01285][c] + [8022.0][m02751][c] + [1.0][m01827][c] + [134.0][m03063][c] + [134.0][m03064][c] + [138.0][m03065][c] + [176.0][m03066][c] + [48.0][m03067][c] + [110.0][m03068][c] + [186.0][m03069][c] + [262.0][m03070][c] + [62.0][m03071][c] + [104.0][m03072][c] + [166.0][m03073][c] + [154.0][m03074][c] + [48.0][m03075][c] + [98.0][m03076][c] + [114.0][m03077][c] + [278.0][m03078][c] + [182.0][m03079][c] + [60.0][m03080][c] + [98.0][m03081][c] + [122.0][m03082][c]
HMR_0509	[1.0][m00007][c] + [1.0][m02914][c] => [1.0][m00442][c] + [1.0][m01597][c]
HMR_4431	[1.0][m02040][c] + [1.0][m02552][c] + [1.0][m02476][c] => [1.0][m02039][c] + [1.0][m02553][c] + [1.0][m02477][c]
HMR_4430	[1.0][m02040][c] + [1.0][m02601][c] + [1.0][m02630][c] => [1.0][m02041][c] + [1.0][m02578][c] + [1.0][m02476][c]
HMR_4433	[1.0][m02046][c] + [1.0][m01980][c] + [1.0][m02124][s] <=> [1.0][m02046][s] + [1.0][m01980][s] + [1.0][m02124][c]
HMR_4432	[1.0][m02477][c] <=> [1.0][m02477][s]
HMR_4435	[1.0][m02046][c] + [1.0][m02901][c] + [1.0][m02124][s] <=> [1.0][m02046][s] + [1.0][m02901][s] + [1.0][m02124][c]
HMR_4434	[1.0][m02046][c] + [1.0][m02900][c] + [1.0][m02124][s] <=> [1.0][m02046][s] + [1.0][m02900][s] + [1.0][m02124][c]
HMR_4437	[1.0][m02125][c] => [1.0][m02578][c] + [1.0][m03124][c]
HMR_4436	[1.0][m02026][c] + [1.0][m02046][c] + [1.0][m02124][s] <=> [1.0][m02026][s] + [1.0][m02046][s] + [1.0][m02124][c]
HMR_5161	[1218.0][m01371][c] + [1624.0][m02040][c] + [30.0][m02335][c] + [9.0][m02340][c] + [21.0][m02341][c] + [25.0][m02342][c] + [12.0][m02351][c] + [17.0][m02376][c] + [25.0][m02377][c] + [13.0][m02380][c] + [18.0][m02401][c] + [31.0][m02404][c] + [35.0][m02405][c] + [5.0][m02408][c] + [8.0][m02412][c] + [21.0][m02415][c] + [18.0][m02416][c] + [22.0][m02419][c] + [8.0][m02420][c] + [21.0][m02421][c] + [36.0][m02423][c] + [31.0][m02006][c] => [1218.0][m01285][c] + [1218.0][m02751][c] + [1.0][m02044][c] + [30.0][m03063][c] + [9.0][m03064][c] + [21.0][m03065][c] + [25.0][m03066][c] + [12.0][m03067][c] + [17.0][m03068][c] + [25.0][m03069][c] + [31.0][m03070][c] + [13.0][m03071][c] + [18.0][m03072][c] + [31.0][m03073][c] + [35.0][m03074][c] + [5.0][m03075][c] + [8.0][m03076][c] + [21.0][m03077][c] + [18.0][m03078][c] + [22.0][m03079][c] + [8.0][m03080][c] + [21.0][m03081][c] + [36.0][m03082][c]
HMR_5027	[1.0][m01965][c] <=> [1.0][m01965][r]
HMR_0501	[1.0][m01586][c] + [1.0][m02914][c] => [1.0][m00474][c] + [1.0][m01597][c]
HMR_5020	[1.0][m01633][c] => [1.0][m01633][s]
HMR_0503	[1.0][m00127][c] + [1.0][m02914][c] => [1.0][m00470][c] + [1.0][m01597][c]
HMR_5022	[1.0][m02579][c] <=> [1.0][m02579][m]
HMR_7209	[1.0][m03111][g] + [1.0][m02088][g] => [1.0][m03106][g] + [1.0][m02089][g]
HMR_7208	[1.0][m03109][g] + [1.0][m02081][g] => [1.0][m03106][g] + [1.0][m02088][g]
HMR_6975	[1.0][m02877][c] + [1.0][m00204][c] => [1.0][m02871][c] + [1.0][m00213][c]
HMR_7206	[1.0][m00762][g] + [1.0][m03110][g] => [1.0][m03106][g] + [1.0][m01568][g]
HMR_7205	[1.0][m01906][g] + [1.0][m03109][g] => [1.0][m00762][g] + [1.0][m03106][g]
HMR_7204	[1.0][m03109][c] + [1.0][m03114][g] <=> [1.0][m03109][g] + [1.0][m03114][c]
HMR_7203	[1.0][m01921][g] + [1.0][m03107][g] => [1.0][m01906][g] + [1.0][m03106][g]
HMR_7202	[1.0][m03107][g] + [1.0][m03156][g] => [1.0][m01921][g] + [1.0][m03106][g]
HMR_7201	[1.0][m03156][r] => [1.0][m03156][g]
HMR_7200	[1.0][m03112][r] + [1.0][m00205][r] => [1.0][m03106][r] + [1.0][m03156][r]
HMR_5163	[1866.0][m01371][c] + [2488.0][m02040][c] + [42.0][m02335][c] + [44.0][m02340][c] + [25.0][m02341][c] + [35.0][m02342][c] + [26.0][m02351][c] + [26.0][m02376][c] + [51.0][m02377][c] + [13.0][m02380][c] + [22.0][m02401][c] + [51.0][m02404][c] + [29.0][m02405][c] + [9.0][m02408][c] + [21.0][m02412][c] + [33.0][m02415][c] + [38.0][m02416][c] + [36.0][m02419][c] + [14.0][m02420][c] + [21.0][m02421][c] + [37.0][m02423][c] + [49.0][m02006][c] => [1866.0][m01285][c] + [1866.0][m02751][c] + [1.0][m02802][c] + [42.0][m03063][c] + [44.0][m03064][c] + [25.0][m03065][c] + [35.0][m03066][c] + [26.0][m03067][c] + [26.0][m03068][c] + [51.0][m03069][c] + [49.0][m03070][c] + [13.0][m03071][c] + [22.0][m03072][c] + [51.0][m03073][c] + [29.0][m03074][c] + [9.0][m03075][c] + [21.0][m03076][c] + [33.0][m03077][c] + [38.0][m03078][c] + [36.0][m03079][c] + [14.0][m03080][c] + [21.0][m03081][c] + [37.0][m03082][c]
HMR_5124	[1.0][m01986][c] <=> [1.0][m01986][m]
HMR_7168	[1.0][m02877][c] + [1.0][m00194][c] => [1.0][m02871][c] + [1.0][m00195][c]
HMR_7169	[1.0][m00195][c] + [1.0][m02040][c] => [1.0][m01805][c]
HMR_2668	[1.0][m00127][m] + [1.0][m02348][m] <=> [1.0][m00126][m] + [1.0][m01597][m]
HMR_6978	[1.0][m02040][c] + [1.0][m00211][c] => [2.0][m02039][c] + [1.0][m02517][c]
HMR_7165	[1.0][m01628][c] => [1.0][m00200][c] + [1.0][m02040][c]
HMR_2499	[1.0][m00902][c] + [1.0][m02039][c] + [1.0][m02555][c] => [1.0][m00718][c] + [1.0][m02554][c]
HMR_2495	[1.0][m00121][c] + [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02630][c] => [1.0][m00095][c] + [2.0][m02040][c] + [1.0][m02554][c]
HMR_2497	[1.0][m00121][c] + [1.0][m02444][c] => [1.0][m00902][c] + [1.0][m01596][c] + [1.0][m01597][c]
HMR_2491	[1.0][m00713][c] => [1.0][m00679][c] + [1.0][m02040][c]
HMR_2493	[1.0][m00679][c] + [1.0][m02039][c] + [1.0][m02555][c] => [1.0][m00121][c] + [1.0][m02554][c]
HMR_6979	[1.0][m01306][c] + [1.0][m02517][c] + [1.0][m02630][c] => [1.0][m00789][c] + [1.0][m01596][c] + [1.0][m02943][c]
HMR_6550	[1.0][m00551][c] + [1.0][m02040][c] => [1.0][m00553][c] + [1.0][m02751][c]
HMR_6551	[1.0][m00553][c] + [1.0][m01371][c] => [1.0][m01285][c] + [1.0][m02736][c]
HMR_6552	[1.0][m02040][c] + [1.0][m02736][c] => [1.0][m00553][c] + [1.0][m02751][c]
HMR_6553	[1.0][m02040][c] + [1.0][m02736][c] => [1.0][m00554][c] + [1.0][m02751][c]
HMR_6554	[1.0][m00554][c] + [1.0][m01371][c] => [1.0][m01285][c] + [1.0][m02736][c]
HMR_6555	[1.0][m01371][c] + [1.0][m02736][c] => [1.0][m01285][c] + [1.0][m02734][c]
HMR_6556	[1.0][m02040][c] + [1.0][m02734][c] => [1.0][m02751][c] + [1.0][m02736][c]
HMR_6557	[1.0][m02040][c] + [1.0][m02734][c] => [1.0][m00551][c] + [1.0][m02751][c]
HMR_6558	[1.0][m02040][c] + [1.0][m02734][c] => [1.0][m02751][c] + [1.0][m02735][c]
HMR_6559	[1.0][m02040][c] + [1.0][m02736][c] => [1.0][m00240][c] + [1.0][m01718][c]
HMR_0921	[1.0][m03107][r] + [1.0][m01430][r] => [1.0][m01679][r] + [1.0][m03106][r]
HMR_0920	[1.0][m03107][g] + [1.0][m01430][g] => [1.0][m01679][g] + [1.0][m03106][g]
HMR_0926	[1.0][m03107][c] + [1.0][m01972][c] => [1.0][m02328][c] + [1.0][m03106][c]
HMR_0925	[1.0][m01679][g] + [1.0][m03107][g] => [1.0][m03106][g] + [1.0][m01694][g]
HMR_0924	[1.0][m01679][c] + [1.0][m03107][c] => [1.0][m03106][c] + [1.0][m01694][c]
HMR_5205	[1.0][m01350][c] => [1.0][m01350][r]
HMR_5204	[1.0][m01350][s] => [1.0][m01350][l]
HMR_5207	[1.0][m01353][c] => [1.0][m01353][r]
HMR_5206	[1.0][m01350][c] <=> [1.0][m01350][s]
HMR_5201	[1.0][m01345][s] => [1.0][m01345][l]
HMR_5200	[1.0][m01343][c] <=> [1.0][m01343][s]
HMR_5203	[1.0][m01351][c] => [1.0][m01351][r]
HMR_5202	[1.0][m01345][c] <=> [1.0][m01345][s]
HMR_5209	[1.0][m01354][c] => [1.0][m01354][r]
HMR_2270	[1.0][m00067][c] + [1.0][m02039][c] + [1.0][m02555][c] => [1.0][m02554][c] + [1.0][m03047][c]
HMR_0517	[1.0][m02914][c] + [1.0][m03047][c] => [1.0][m00501][c] + [1.0][m01597][c]
HMR_9065	[1.0][m01628][x] <=> [1.0][m01628][s]
HMR_9064	[1.0][m03101][x] <=> [1.0][m03101][s]
HMR_9067	[1.0][m01986][x] <=> [1.0][m01986][s]
HMR_9066	[1.0][m01365][x] <=> [1.0][m01365][s]
HMR_9061	[1.0][m01307][x] <=> [1.0][m01307][s]
HMR_9063	[1.0][m01975][x] <=> [1.0][m01975][s]
HMR_9062	[1.0][m01369][x] <=> [1.0][m01369][s]
HMR_9069	[1.0][m02896][x] <=> [1.0][m02896][s]
HMR_9068	[1.0][m02770][x] <=> [1.0][m02770][s]
HMR_5337	[1.0][m02026][c] + [1.0][m03124][c] <=> [1.0][m02866][c]
HMR_6788	[1.0][m02877][c] + [1.0][m03099][c] => [1.0][m02606][c] + [1.0][m02871][c]
HMR_4156	[1.0][m01371][c] + [1.0][m02039][c] + [1.0][m02046][c] + [1.0][m01261][c] => [1.0][m01285][c] + [1.0][m02751][c] + [1.0][m02444][c]
HMR_4152	[1.0][m01285][m] + [1.0][m02751][m] + [1.0][m02944][m] <=> [1.0][m01371][m] + [1.0][m01597][m] + [1.0][m02943][m]
HMR_5336	[2.0][m02039][c] + [1.0][m02040][c] + [1.0][m02866][c] <=> [1.0][m02867][c] + [1.0][m01974][c] + [1.0][m01986][c]
HMR_4158	[1.0][m02528][c] + [1.0][m03130][c] => [1.0][m02759][c] + [1.0][m03111][c]
HMR_4159	[1.0][m03110][c] <=> [1.0][m03111][c]
HMR_8336	[1.0][m02164][c] <=> [1.0][m02164][s]
HMR_8337	[1.0][m01592][g] + [1.0][m02594][g] => [1.0][m01590][g] + [1.0][m03138][g]
HMR_8334	[1.0][m01950][g] + [1.0][m02594][g] => [1.0][m01948][g] + [1.0][m02164][g]
HMR_8335	[1.0][m02164][c] <=> [1.0][m02164][g]
HMR_8332	[1.0][m01950][g] + [1.0][m02594][g] => [1.0][m01948][g] + [1.0][m03133][g]
HMR_8333	[1.0][m01950][g] + [1.0][m03133][g] => [1.0][m01948][g] + [1.0][m01851][g]
HMR_8330	[1.0][m01950][g] + [1.0][m03137][g] => [1.0][m01948][g] + [1.0][m01855][g]
HMR_8331	[1.0][m01950][g] + [1.0][m01855][g] => [1.0][m01948][g] + [1.0][m01853][g]
HMR_8338	[1.0][m03138][c] <=> [1.0][m03138][g]
HMR_8339	[1.0][m03138][c] <=> [1.0][m03138][s]
HMR_4848	[1.0][m02159][c] <=> [1.0][m02159][s]
HMR_4849	[1.0][m01588][c] <=> [1.0][m01588][s]
HMR_4338	[1.0][m01371][c] + [1.0][m02980][c] + [1.0][m01833][c] => [1.0][m00266][c] + [1.0][m01285][c] + [1.0][m02751][c]
HMR_4332	[1.0][m02039][c] + [1.0][m02553][c] + [1.0][m01700][c] <=> [1.0][m02552][c] + [1.0][m02980][c]
HMR_4333	[1.0][m02039][c] + [1.0][m02555][c] + [1.0][m01700][c] <=> [1.0][m02554][c] + [1.0][m02980][c]
HMR_4842	[1.0][m02039][c] + [1.0][m02877][c] => [1.0][m02871][c] + [1.0][m01266][c]
HMR_4331	[1.0][m01334][c] + [1.0][m02774][c] <=> [1.0][m01597][c] + [1.0][m02775][c]
HMR_4844	[1.0][m01280][c] + [1.0][m02170][s] <=> [1.0][m01280][s] + [1.0][m02170][c]
HMR_4845	[1.0][m02519][s] + [1.0][m01280][s] => [1.0][m02519][c] + [1.0][m01280][c]
HMR_4846	[1.0][m01334][c] + [1.0][m01371][r] <=> [1.0][m01334][r] + [1.0][m01371][c]
HMR_4335	[1.0][m02039][m] + [1.0][m02555][m] + [1.0][m01700][m] <=> [1.0][m02554][m] + [1.0][m02980][m]
HMR_5503	[1.0][m02896][c] + [1.0][m03101][s] <=> [1.0][m02896][s] + [1.0][m03101][c]
HMR_5333	[1.0][m02519][s] + [1.0][m02125][s] => [1.0][m02519][c] + [1.0][m02125][c]
HMR_1865	[2.0][m02519][s] + [1.0][m02963][s] => [2.0][m02519][c] + [1.0][m02963][c]
HMR_1864	[2.0][m02519][s] + [1.0][m01435][s] => [2.0][m02519][c] + [1.0][m01435][c]
HMR_1867	[2.0][m02519][s] + [1.0][m01987][s] => [2.0][m02519][c] + [1.0][m01987][c]
HMR_1866	[2.0][m02519][s] + [1.0][m02962][s] => [2.0][m02519][c] + [1.0][m02962][c]
HMR_1861	[2.0][m01371][p] + [2.0][m02040][p] + [1.0][m02962][p] => [2.0][m01285][p] + [2.0][m02751][p] + [1.0][m02962][s]
HMR_1860	[2.0][m01371][c] + [2.0][m02040][c] + [1.0][m02962][c] => [2.0][m01285][c] + [2.0][m02751][c] + [1.0][m02962][s]
HMR_1863	[2.0][m02519][s] + [1.0][m01988][s] => [2.0][m02519][c] + [1.0][m01988][c]
HMR_1862	[1.0][m02519][s] + [1.0][m01988][s] => [1.0][m02519][c] + [1.0][m01988][c]
HMR_1868	[1.0][m01371][c] + [1.0][m02040][c] + [1.0][m01988][c] => [1.0][m01285][c] + [1.0][m02751][c] + [1.0][m01988][s]
HMR_3649	[1.0][m01236][r] + [1.0][m01450][r] => [1.0][m01597][r] + [1.0][m01484][r]
HMR_3648	[1.0][m00007][r] + [1.0][m01450][r] => [1.0][m01597][r] + [1.0][m01458][r]
HMR_3319	[1.0][m00082][p] + [1.0][m02552][p] => [1.0][m00883][p] + [1.0][m02039][p] + [1.0][m02553][p]
HMR_3643	[1.0][m00116][r] + [1.0][m01450][r] => [1.0][m01597][r] + [1.0][m01478][r]
HMR_3642	[1.0][m00127][r] + [1.0][m01450][r] => [1.0][m01597][r] + [1.0][m01486][r]
HMR_3641	[1.0][m01450][r] + [1.0][m02647][r] => [1.0][m01597][r] + [1.0][m01503][r]
HMR_3640	[1.0][m01450][r] + [1.0][m01586][r] => [1.0][m01597][r] + [1.0][m01489][r]
HMR_3647	[1.0][m00018][r] + [1.0][m01450][r] => [1.0][m01597][r] + [1.0][m01463][r]
HMR_3646	[1.0][m01450][r] + [1.0][m01773][r] => [1.0][m01597][r] + [1.0][m01492][r]
HMR_3645	[1.0][m01450][r] + [1.0][m02612][r] => [1.0][m01597][r] + [1.0][m01502][r]
HMR_3644	[1.0][m00106][r] + [1.0][m01450][r] => [1.0][m01597][r] + [1.0][m01474][r]
HMR_9656	[1.0][m01006][c] <=> [1.0][m01006][s]
HMR_9657	[1.0][m00771][c] <=> [1.0][m00771][s]
HMR_5474	[1.0][m01307][c] + [1.0][m02896][s] <=> [1.0][m01307][s] + [1.0][m02896][c]
HMR_6382	[1.0][m02039][c] + [1.0][m02519][s] + [1.0][m01369][s] => [1.0][m02039][s] + [1.0][m02519][c] + [1.0][m01369][c]
HMR_7018	[1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02630][c] + [1.0][m01296][c] => [1.0][m02040][c] + [1.0][m02554][c] + [1.0][m01300][c]
HMR_7019	[1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02630][c] + [1.0][m01300][c] <=> [1.0][m02040][c] + [1.0][m02554][c] + [1.0][m01301][c]
HMR_7548	[2.0][m02040][l] + [1.0][m01547][l] => [1.0][m02525][l] + [1.0][m01549][l] + [1.0][m02946][l]
HMR_2069	[1.0][m00651][m] <=> [1.0][m02026][m] + [1.0][m01791][m]
HMR_2064	[1.0][m02630][c] + [1.0][m01792][c] => [1.0][m02631][c] + [1.0][m01791][c]
HMR_2065	[1.0][m01791][c] <=> [1.0][m01791][m]
HMR_2066	[1.0][m01791][c] <=> [1.0][m01791][r]
HMR_7011	[1.0][m00032][c] => [1.0][m00668][c]
HMR_7016	[1.0][m00034][c] => [1.0][m00668][c]
HMR_2061	[1.0][m00650][c] + [1.0][m02041][c] <=> [2.0][m02039][c] + [1.0][m02040][c] + [1.0][m01792][c]
HMR_2062	[1.0][m00650][l] + [1.0][m02041][l] <=> [2.0][m02039][l] + [1.0][m02040][l] + [1.0][m01792][l]
HMR_2063	[1.0][m00650][r] + [1.0][m02041][r] <=> [2.0][m02039][r] + [1.0][m02040][r] + [1.0][m01792][r]
HMR_6768	[1.0][m01306][c] + [1.0][m03101][c] => [1.0][m01005][c] + [1.0][m01974][c]
HMR_5061	[1.0][m03089][l] => [1.0][m03089][c]
HMR_6949	[1.0][m02040][p] + [1.0][m02630][p] + [1.0][m02921][p] => [1.0][m02041][p] + [1.0][m02578][p] + [1.0][m02920][p]
HMR_6948	[1.0][m02040][s] + [1.0][m02630][s] + [1.0][m02921][s] => [1.0][m02041][s] + [1.0][m02578][s] + [1.0][m02920][s]
HMR_6947	[1.0][m02040][c] + [1.0][m02630][c] + [1.0][m02921][c] => [1.0][m02041][c] + [1.0][m02578][c] + [1.0][m02920][c]
HMR_1266	[1.0][m00258][p] + [1.0][m01334][p] + [1.0][m02759][p] <=> [1.0][m00257][p] + [1.0][m01371][p] + [1.0][m01597][p]
HMR_1265	[1.0][m00258][r] + [1.0][m01334][r] + [1.0][m02759][r] <=> [1.0][m00257][r] + [1.0][m01371][r] + [1.0][m01597][r]
HMR_1264	[1.0][m00258][m] + [1.0][m01334][m] + [1.0][m02759][m] <=> [1.0][m00257][m] + [1.0][m01371][m] + [1.0][m01597][m]
HMR_1263	[1.0][m00258][c] + [1.0][m01334][c] + [1.0][m02759][c] <=> [1.0][m00257][c] + [1.0][m01371][c] + [1.0][m01597][c]
HMR_1262	[1.0][m00421][p] + [1.0][m02040][p] => [1.0][m01597][p] + [1.0][m02649][p]
HMR_1261	[1.0][m00421][m] + [1.0][m02040][m] => [1.0][m01597][m] + [1.0][m02649][m]
HMR_1260	[1.0][m00420][p] + [1.0][m01597][p] => [1.0][m00421][p] + [1.0][m01261][p]
HMR_1460	[1.0][m01953][c] + [1.0][m02187][c] => [1.0][m02759][c] + [1.0][m01806][c]
HMR_5942	[1.0][m02658][s] + [1.0][m02896][c] => [1.0][m02658][c] + [1.0][m02896][s]
HMR_5943	[1.0][m02471][c] + [1.0][m02658][s] => [1.0][m02471][s] + [1.0][m02658][c]
HMR_5940	[1.0][m01307][c] + [1.0][m02658][s] => [1.0][m01307][s] + [1.0][m02658][c]
HMR_5941	[1.0][m01975][c] + [1.0][m02658][s] => [1.0][m01975][s] + [1.0][m02658][c]
HMR_5946	[1.0][m02658][s] + [1.0][m03101][c] => [1.0][m02658][c] + [1.0][m03101][s]
HMR_5947	[1.0][m01628][c] + [1.0][m02658][s] => [1.0][m01628][s] + [1.0][m02658][c]
HMR_5944	[1.0][m02658][s] + [1.0][m03089][c] => [1.0][m02658][c] + [1.0][m03089][s]
HMR_5945	[1.0][m02658][s] + [1.0][m02724][c] => [1.0][m02658][c] + [1.0][m02724][s]
HMR_1465	[1.0][m02759][c] + [1.0][m02764][c] <=> [2.0][m01806][c]
HMR_5948	[1.0][m02360][c] + [1.0][m02658][s] => [1.0][m02360][s] + [1.0][m02658][c]
HMR_5949	[1.0][m02658][s] + [1.0][m02770][c] => [1.0][m02658][c] + [1.0][m02770][s]
HMR_6307	[1.0][m02039][c] + [1.0][m01365][m] + [1.0][m02658][c] => [1.0][m02039][m] + [1.0][m01365][c] + [1.0][m02658][m]
HMR_9659	[1.0][m02458][c] <=> [1.0][m02458][s]
HMR_1082	[1.0][m02366][c] => [1.0][m02366][s]
HMR_1081	[1.0][m02026][c] + [1.0][m02362][c] => [1.0][m02366][c]
HMR_1080	[1.0][m02040][c] + [1.0][m02362][c] => [1.0][m02364][c]
HMR_1087	[1.0][m02369][c] => [1.0][m00304][c]
HMR_1086	[1.0][m02369][c] <=> [1.0][m02369][s]
HMR_1085	[1.0][m02040][s] + [1.0][m02418][s] => [1.0][m01986][s] + [1.0][m02369][s]
HMR_1084	[1.0][m02366][s] => [1.0][m01111][s] + [1.0][m02418][s]
HMR_1089	[1.0][m02369][c] <=> [1.0][m02369][n]
HMR_1088	[1.0][m01597][c] + [1.0][m02538][c] <=> [1.0][m01261][c] + [1.0][m02369][c]
HMR_2688	[1.0][m02348][c] + [1.0][m01775][m] <=> [1.0][m02348][m] + [1.0][m01775][c]
HMR_2689	[1.0][m01236][m] + [1.0][m02348][m] <=> [1.0][m01597][m] + [1.0][m01775][m]
HMR_2680	[1.0][m01597][m] + [1.0][m01772][m] <=> [1.0][m02348][m] + [1.0][m01773][m]
HMR_2681	[1.0][m00018][c] + [1.0][m02348][c] <=> [1.0][m01597][c] + [1.0][m01776][c]
HMR_2682	[1.0][m02348][c] + [1.0][m01776][m] <=> [1.0][m02348][m] + [1.0][m01776][c]
HMR_2683	[1.0][m00018][m] + [1.0][m02348][m] <=> [1.0][m01597][m] + [1.0][m01776][m]
HMR_2684	[1.0][m00007][c] + [1.0][m02348][c] <=> [1.0][m01597][c] + [1.0][m01777][c]
HMR_2685	[1.0][m02348][c] + [1.0][m01777][m] <=> [1.0][m02348][m] + [1.0][m01777][c]
HMR_2686	[1.0][m00007][m] + [1.0][m02348][m] <=> [1.0][m01597][m] + [1.0][m01777][m]
HMR_2687	[1.0][m01236][c] + [1.0][m02348][c] <=> [1.0][m01597][c] + [1.0][m01775][c]
HMR_5304	[1.0][m01752][c] <=> [1.0][m01752][m]
HMR_5305	[1.0][m02519][s] + [1.0][m01307][s] => [1.0][m02519][c] + [1.0][m01307][c]
HMR_5065	[1.0][m02184][l] => [1.0][m02184][c]
HMR_5411	[1.0][m02039][c] + [1.0][m02403][c] <=> [1.0][m02039][m] + [1.0][m02403][m]
HMR_5413	[1.0][m02039][s] + [1.0][m02751][s] => [1.0][m02039][c] + [1.0][m02751][c]
HMR_5414	[1.0][m02914][c] <=> [1.0][m02914][p]
HMR_5415	[1.0][m02040][m] + [1.0][m01637][m] + [1.0][m02486][m] => [1.0][m01285][m] + [1.0][m02487][m]
HMR_0688	[1.0][m01808][c] <=> [0.0005][m00003][c] + [0.0005][m00008][c] + [0.0005][m00010][c] + [0.0005][m00017][c] + [0.0005][m00019][c] + [0.0005][m00021][c] + [0.0039][m00094][c] + [0.0005][m00104][c] + [0.0005][m00111][c] + [0.0005][m00114][c] + [0.0005][m00115][c] + [0.0005][m00117][c] + [0.0005][m00128][c] + [0.0005][m00132][c] + [0.0005][m00135][c] + [0.0005][m00260][c] + [0.0005][m00265][c] + [0.0005][m00315][c] + [0.0005][m00341][c] + [0.0005][m01197][c] + [0.0005][m01207][c] + [0.0005][m01235][c] + [0.0005][m01238][c] + [0.0252][m01689][c] + [0.0056][m01741][c] + [0.0109][m01784][c] + [0.0011][m01291][c] + [0.0709][m01362][c] + [0.0005][m01373][c] + [0.0005][m01432][c] + [0.0005][m01582][c] + [0.0005][m01583][c] + [0.0005][m01584][c] + [0.0271][m01585][c] + [0.0228][m01696][c] + [0.0005][m01771][c] + [0.0005][m01778][c] + [0.0036][m01932][c] + [0.0005][m02053][c] + [0.0005][m02344][c] + [0.0005][m02385][c] + [0.2479][m02387][c] + [0.0047][m02389][c] + [0.0005][m02456][c] + [0.0005][m02457][c] + [0.0054][m02494][c] + [0.0005][m02564][c] + [0.0005][m02613][c] + [0.1143][m02646][c] + [0.0178][m02648][c] + [0.2781][m02674][c] + [0.0105][m02675][c] + [0.0005][m02690][c] + [0.0005][m02745][c] + [0.1271][m02938][c] + [0.0026][m02939][c] + [0.0005][m03045][c] + [0.0005][m03051][c] + [0.0005][m03153][c]
HMR_5417	[1.0][m02039][m] + [1.0][m02555][m] + [1.0][m02486][m] => [1.0][m02554][m] + [1.0][m02487][m]
HMR_0686	[1.0][m01814][c] => [0.0001][m00003][c] + [0.0001][m00008][c] + [0.0001][m00010][c] + [0.0001][m00017][c] + [0.0001][m00019][c] + [0.0001][m00021][c] + [0.0016][m00094][c] + [0.0001][m00104][c] + [0.0001][m00111][c] + [0.0001][m00114][c] + [0.0001][m00115][c] + [0.0001][m00117][c] + [0.0001][m00128][c] + [0.0001][m00132][c] + [0.0001][m00135][c] + [0.0001][m00260][c] + [0.0001][m00265][c] + [0.0001][m00315][c] + [0.0001][m00341][c] + [0.0001][m01197][c] + [0.0001][m01207][c] + [0.0001][m01235][c] + [0.0001][m01238][c] + [0.0081][m01689][c] + [0.0018][m01741][c] + [0.0003][m01784][c] + [0.0032][m01291][c] + [0.0521][m01362][c] + [0.0001][m01373][c] + [0.0001][m01432][c] + [0.0001][m01582][c] + [0.0001][m01583][c] + [0.0001][m01584][c] + [0.0217][m01585][c] + [0.0023][m01696][c] + [0.0001][m01771][c] + [0.0001][m01778][c] + [0.003][m01932][c] + [0.0001][m02053][c] + [0.0001][m02344][c] + [0.0001][m02385][c] + [0.281][m02387][c] + [0.0119][m02389][c] + [0.0001][m02456][c] + [0.0001][m02457][c] + [0.0024][m02494][c] + [0.0001][m02564][c] + [0.0001][m02613][c] + [0.4226][m02646][c] + [0.0001][m02648][c] + [0.12][m02674][c] + [0.0229][m02675][c] + [0.0001][m02690][c] + [0.0001][m02745][c] + [0.0384][m02938][c] + [0.0025][m02939][c] + [0.0001][m03045][c] + [0.0001][m03051][c] + [0.0001][m03153][c]
